field	occupation	count	expected	diff
CIVIL ENGINEERING	MGR-COMPUTER AND INFORMATION SYSTEMS MANAGERS	2181	2717.09930580825	0.80269425388235
CIVIL ENGINEERING	MGR-CONSTRUCTION MANAGERS	15876	1406.43631130253	11.2881044611945
CIVIL ENGINEERING	MGR-EDUCATION ADMINISTRATORS	669	3717.02614881334	0.179982591786065
CIVIL ENGINEERING	MGR-FINANCIAL MANAGERS	1142	3621.63939261514	0.315326810926743
CIVIL ENGINEERING	MGR-FOOD SERVICE MANAGERS	649	1168.94753626111	0.555200280481218
CIVIL ENGINEERING	MGR-GENERAL AND OPERATIONS MANAGERS	3889	3278.43215083067	1.18623775667117
CIVIL ENGINEERING	MGR-HUMAN RESOURCES MANAGERS	650	1199.53267938202	0.541877692181652
CIVIL ENGINEERING	MGR-MARKETING AND SALES MANAGERS	1261	3645.289872876	0.345925850611468
CIVIL ENGINEERING	MGR-MEDICAL AND HEALTH SERVICES MANAGERS	93	2046.20581597166	0.0454499734455295
CIVIL ENGINEERING	MGR-MISCELLANEOUS MANAGERS, INCLUDING FUNERAL SERVICE	19420	11133.0975216255	1.74434832375065
CIVIL ENGINEERING	MGR-PROPERTY, REAL ESTATE, AND COMMUNITY ASSOCIATION	1213	1075.59900867381	1.12774369464658
CIVIL ENGINEERING	MGR-SOCIAL AND COMMUNITY SERVICE MANAGERS	278	1253.95572608431	0.221698417429857
CIVIL ENGINEERING	OFF-CUSTOMER SERVICE REPRESENTATIVES	129	2511.20307423564	0.051369800126286
CIVIL ENGINEERING	OFF-FIRST-LINE SUPERVISORS OF OFFICE AND ADMINISTRATIVE	2023	2426.05431692204	0.833864265069961
CIVIL ENGINEERING	OFF-SECRETARIES AND ADMINISTRATIVE ASSISTANTS	502	2732.06974353651	0.183743479165429
CIVIL ENGINEERING	PRT-POLICE OFFICERS	208	1722.73659263173	0.120738133089894
CIVIL ENGINEERING	SAL-FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS	948	2710.36378022628	0.349768546538375
CIVIL ENGINEERING	SAL-FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS	1687	4008.94968451459	0.420808474228647
CIVIL ENGINEERING	SAL-INSURANCE SALES AGENTS	551	1412.04729696125	0.390213558133472
CIVIL ENGINEERING	SAL-REAL ESTATE BROKERS AND SALES AGENTS	562	1487.57889513956	0.377795088271453
CIVIL ENGINEERING	SAL-RETAIL SALESPERSONS	574	2736.34533803637	0.209768844604939
CIVIL ENGINEERING	SAL-SALES REPRESENTATIVES, SERVICES, ALL OTHER	588	1809.82986689596	0.324892417102431
CIVIL ENGINEERING	SAL-SALES REPRESENTATIVES, WHOLESALE AND MANUFACTURING	1191	4052.17418781452	0.29391628908291
CIVIL ENGINEERING	SAL-SECURITIES, COMMODITIES, AND FINANCIAL SERVICES SALES	478	1241.99577544225	0.384864433077315
COMPUTER ENGINEERING	BUS-HUMAN RESOURCES WORKERS	258	1139.60831095733	0.22639357533578
COMPUTER ENGINEERING	BUS-MANAGEMENT ANALYSTS	2140	1618.52275864997	1.32219333250834
COMPUTER ENGINEERING	BUS-MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	514	636.742424546233	0.807233789025909
COMPUTER ENGINEERING	CMM-COMPUTER OCCUPATIONS, ALL OTHER	2292	597.312424131444	3.83718788929062
COMPUTER ENGINEERING	CMM-COMPUTER PROGRAMMERS	9187	1157.24002506034	7.93871608400428
COMPUTER ENGINEERING	CMM-COMPUTER SUPPORT SPECIALISTS	2501	765.067767391014	3.26899146271546
COMPUTER ENGINEERING	CMM-COMPUTER SYSTEMS ANALYSTS	5791	1235.06473431974	4.68882305443657
COMPUTER ENGINEERING	CMM-SOFTWARE DEVELOPERS, APPLICATIONS AND SYSTEMS SOFTWARE	41336	3115.67504727317	13.2671088521176
COMPUTER ENGINEERING	CMS-CLERGY	128	988.163573539446	0.12953321031813
COMPUTER ENGINEERING	EDU-ELEMENTARY AND MIDDLE SCHOOL TEACHERS	331	8716.93271895407	0.037972072364431
COMPUTER ENGINEERING	EDU-OTHER TEACHERS AND INSTRUCTORS	121	794.697431040336	0.152259206175612
COMPUTER ENGINEERING	EDU-POSTSECONDARY TEACHERS	1569	2935.04524994776	0.534574381784379
COMPUTER ENGINEERING	EDU-SECONDARY SCHOOL TEACHERS	128	2127.40985002132	0.0601670618375285
COMPUTER ENGINEERING	ENG-CIVIL ENGINEERS	1348	909.557631990891	1.4820391282402
COMPUTER ENGINEERING	ENG-ELECTRICAL AND ELECTRONICS ENGINEERS	2814	698.561399101186	4.02827869335562
COMPUTER ENGINEERING	ENG-MECHANICAL ENGINEERS	644	600.856551101717	1.07180324291909
COMPUTER ENGINEERING	ENG-MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS	4427	1383.28291886864	3.20035759830011
COMPUTER ENGINEERING	ENT-DESIGNERS	451	1133.09169039909	0.398026041335766
COMPUTER ENGINEERING	FIN-ACCOUNTANTS AND AUDITORS	1134	2565.50332273557	0.442018527105561
COMPUTER ENGINEERING	FIN-CREDIT COUNSELORS AND LOAN OFFICERS	83	535.290202151674	0.15505607923771
COMPUTER ENGINEERING	FIN-PERSONAL FINANCIAL ADVISORS	194	843.337080392214	0.230038503595473
COMPUTER ENGINEERING	LGL-LAWYERS, AND JUDGES, MAGISTRATES, AND OTHER JUDICIAL	751	3241.87264363939	0.231656231614612
COMPUTER ENGINEERING	MED-PHARMACISTS	48	707.307389850407	0.0678629980243128
COMPUTER ENGINEERING	MED-PHYSICIANS AND SURGEONS	336	2511.34423550347	0.133792888784376
COMPUTER ENGINEERING	MED-REGISTERED NURSES	169	3960.14904294797	0.042675161507102
COMPUTER ENGINEERING	MGR-ARCHITECTURAL AND ENGINEERING MANAGERS	1412	518.719185546941	2.72208940664336
COMPUTER ENGINEERING	MGR-CHIEF EXECUTIVES AND LEGISLATORS	1062	2050.59502640398	0.517898456948067
COMPUTER ENGINEERING	MGR-COMPUTER AND INFORMATION SYSTEMS MANAGERS	5769	1473.25166176095	3.91582792657734
COMPUTER ENGINEERING	MGR-CONSTRUCTION MANAGERS	326	762.590689401039	0.427490139246324
COMPUTER ENGINEERING	MGR-EDUCATION ADMINISTRATORS	151	2015.42687042835	0.0749220932873178
COMPUTER ENGINEERING	MGR-FINANCIAL MANAGERS	894	1963.70675229407	0.455261458441083
COMPUTER ENGINEERING	MGR-FOOD SERVICE MANAGERS	269	633.820742814468	0.424410218582483
COMPUTER ENGINEERING	MGR-GENERAL AND OPERATIONS MANAGERS	1451	1777.61468042665	0.816262385756028
COMPUTER ENGINEERING	MGR-HUMAN RESOURCES MANAGERS	473	650.404462383252	0.727239782868039
COMPUTER ENGINEERING	MGR-MARKETING AND SALES MANAGERS	678	1976.53039450371	0.343025334639612
COMPUTER ENGINEERING	MGR-MEDICAL AND HEALTH SERVICES MANAGERS	60	1109.48323171001	0.0540792310195836
COMPUTER ENGINEERING	MGR-MISCELLANEOUS MANAGERS, INCLUDING FUNERAL SERVICE	6447	6036.53108637579	1.06799748195625
COMPUTER ENGINEERING	MGR-PROPERTY, REAL ESTATE, AND COMMUNITY ASSOCIATION	28	583.205782552635	0.0480104979025529
COMPUTER ENGINEERING	MGR-SOCIAL AND COMMUNITY SERVICE MANAGERS	94	679.913447874088	0.138252891296552
COMPUTER ENGINEERING	OFF-CUSTOMER SERVICE REPRESENTATIVES	600	1361.61166219736	0.44065427511962
COMPUTER ENGINEERING	OFF-FIRST-LINE SUPERVISORS OF OFFICE AND ADMINISTRATIVE	504	1315.44273935344	0.383140964575718
COMPUTER ENGINEERING	OFF-SECRETARIES AND ADMINISTRATIVE ASSISTANTS	179	1481.36885578964	0.12083418609782
COMPUTER ENGINEERING	PRT-POLICE OFFICERS	248	934.093407055699	0.265498073454673
COMPUTER ENGINEERING	SAL-FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS	914	1469.59955959624	0.621938128677115
COMPUTER ENGINEERING	SAL-FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS	1202	2173.71215398778	0.552971099597925
COMPUTER ENGINEERING	SAL-REAL ESTATE BROKERS AND SALES AGENTS	36	806.587405392218	0.044632484662334
COMPUTER ENGINEERING	SAL-RETAIL SALESPERSONS	541	1483.68714672898	0.36463212692293
COMPUTER ENGINEERING	SAL-SALES REPRESENTATIVES, SERVICES, ALL OTHER	595	981.316675915873	0.606328226761948
COMPUTER ENGINEERING	SAL-SALES REPRESENTATIVES, WHOLESALE AND MANUFACTURING	783	2197.14912266217	0.356370895322426
COMPUTER ENGINEERING	SAL-SECURITIES, COMMODITIES, AND FINANCIAL SERVICES SALES	519	673.428584725973	0.770683056483544
ELECTRICAL ENGINEERING	BUS-HUMAN RESOURCES WORKERS	687	4741.82801666155	0.144880834476928
ELECTRICAL ENGINEERING	BUS-MANAGEMENT ANALYSTS	7973	6734.55650400055	1.18389384590712
ELECTRICAL ENGINEERING	BUS-MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	2386	2649.4393197027	0.900567898368679
ELECTRICAL ENGINEERING	CMM-COMPUTER OCCUPATIONS, ALL OTHER	4389	2485.37393086154	1.76593145421726
ELECTRICAL ENGINEERING	CMM-COMPUTER PROGRAMMERS	8784	4815.19230780572	1.82422620707393
ELECTRICAL ENGINEERING	CMM-COMPUTER SUPPORT SPECIALISTS	5447	3183.39181908199	1.71106803986535
ELECTRICAL ENGINEERING	CMM-COMPUTER SYSTEMS ANALYSTS	9150	5139.01531190859	1.78049673811961
ELECTRICAL ENGINEERING	CMM-SOFTWARE DEVELOPERS, APPLICATIONS AND SYSTEMS SOFTWARE	64492	12964.0992329744	4.97466108836651
ELECTRICAL ENGINEERING	CMS-CLERGY	987	4111.67738336122	0.240048016411527
ELECTRICAL ENGINEERING	CMS-COUNSELORS	270	5863.75196754502	0.046045603820627
ELECTRICAL ENGINEERING	CMS-SOCIAL WORKERS	249	7861.47535799146	0.0316734440624918
ELECTRICAL ENGINEERING	EDU-ELEMENTARY AND MIDDLE SCHOOL TEACHERS	2318	36270.5285567523	0.0639086358053216
ELECTRICAL ENGINEERING	EDU-OTHER TEACHERS AND INSTRUCTORS	796	3306.67871324178	0.240724929462416
ELECTRICAL ENGINEERING	EDU-POSTSECONDARY TEACHERS	9374	12212.5116696282	0.767573473302187
ELECTRICAL ENGINEERING	EDU-SECONDARY SCHOOL TEACHERS	1373	8851.9990006729	0.155106208201744
ELECTRICAL ENGINEERING	EDU-SPECIAL EDUCATION TEACHERS	28	2429.10859374125	0.0115268621881063
ELECTRICAL ENGINEERING	ENG-CIVIL ENGINEERS	11537	3784.60372802969	3.04840369800256
ELECTRICAL ENGINEERING	ENG-ELECTRICAL AND ELECTRONICS ENGINEERS	62480	2906.66361570639	21.4954354065549
ELECTRICAL ENGINEERING	ENG-MECHANICAL ENGINEERS	9778	2500.12078765493	3.91101103925926
ELECTRICAL ENGINEERING	ENG-MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS	49250	5755.74049135401	8.55667486641918
ELECTRICAL ENGINEERING	ENT-DESIGNERS	5804	4714.71282836402	1.23103998298322
ELECTRICAL ENGINEERING	FIN-ACCOUNTANTS AND AUDITORS	2926	10674.8743543002	0.274101586855802
ELECTRICAL ENGINEERING	FIN-CREDIT COUNSELORS AND LOAN OFFICERS	216	2227.30393697723	0.0969782329272687
ELECTRICAL ENGINEERING	FIN-PERSONAL FINANCIAL ADVISORS	1456	3509.06478729873	0.414925368511314
ELECTRICAL ENGINEERING	LGL-LAWYERS, AND JUDGES, MAGISTRATES, AND OTHER JUDICIAL	4527	13489.1983326659	0.335601856267266
ELECTRICAL ENGINEERING	MED-PHARMACISTS	345	2943.05505263201	0.117225126214157
ELECTRICAL ENGINEERING	MED-PHYSICAL THERAPISTS	76	2121.19528101762	0.035828855872025
ELECTRICAL ENGINEERING	MED-PHYSICIANS AND SURGEONS	2852	10449.5222971726	0.272931136839786
ELECTRICAL ENGINEERING	MED-REGISTERED NURSES	686	16477.8946427929	0.0416315321144527
ELECTRICAL ENGINEERING	MGR-ARCHITECTURAL AND ENGINEERING MANAGERS	17675	2158.35313164756	8.18911407073964
ELECTRICAL ENGINEERING	MGR-CHIEF EXECUTIVES AND LEGISLATORS	9865	8532.37805791438	1.15618411807826
ELECTRICAL ENGINEERING	MGR-COMPUTER AND INFORMATION SYSTEMS MANAGERS	14350	6130.09394382419	2.34091029134342
ELECTRICAL ENGINEERING	MGR-CONSTRUCTION MANAGERS	3058	3173.08487616188	0.963730917812359
ELECTRICAL ENGINEERING	MGR-EDUCATION ADMINISTRATORS	901	8386.04589650757	0.107440385029997
ELECTRICAL ENGINEERING	MGR-FINANCIAL MANAGERS	2971	8170.84221394741	0.363610007659747
ELECTRICAL ENGINEERING	MGR-FOOD SERVICE MANAGERS	1234	2637.28241266872	0.467905899676209
ELECTRICAL ENGINEERING	MGR-GENERAL AND OPERATIONS MANAGERS	8452	7396.52652005938	1.14269853249065
ELECTRICAL ENGINEERING	MGR-HUMAN RESOURCES MANAGERS	1636	2706.28607411592	0.604518500703751
ELECTRICAL ENGINEERING	MGR-MARKETING AND SALES MANAGERS	6318	8224.20046460306	0.768220573804427
ELECTRICAL ENGINEERING	MGR-MEDICAL AND HEALTH SERVICES MANAGERS	648	4616.47973391773	0.140366694396832
ELECTRICAL ENGINEERING	MGR-MISCELLANEOUS MANAGERS, INCLUDING FUNERAL SERVICE	36477	25117.5706193115	1.45225032121358
ELECTRICAL ENGINEERING	MGR-PROPERTY, REAL ESTATE, AND COMMUNITY ASSOCIATION	655	2426.67721233445	0.269916409430446
ELECTRICAL ENGINEERING	MGR-SOCIAL AND COMMUNITY SERVICE MANAGERS	200	2829.07083515909	0.0706945890199858
ELECTRICAL ENGINEERING	OFF-CUSTOMER SERVICE REPRESENTATIVES	2378	5665.56795483242	0.419728440106644
ELECTRICAL ENGINEERING	OFF-FIRST-LINE SUPERVISORS OF OFFICE AND ADMINISTRATIVE	3271	5473.46239563681	0.59761075596454
ELECTRICAL ENGINEERING	OFF-SECRETARIES AND ADMINISTRATIVE ASSISTANTS	238	6163.86900293163	0.0386121119522176
ELECTRICAL ENGINEERING	PRT-POLICE OFFICERS	478	3886.69531905633	0.122983655975394
ELECTRICAL ENGINEERING	SAL-FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS	4722	6114.89781003172	0.772212414122993
ELECTRICAL ENGINEERING	SAL-FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS	3618	9044.65954910267	0.400015056438354
ELECTRICAL ENGINEERING	SAL-INSURANCE SALES AGENTS	540	3185.74391631247	0.169505149875654
ELECTRICAL ENGINEERING	SAL-REAL ESTATE BROKERS AND SALES AGENTS	1227	3356.15203925831	0.365597263070108
ELECTRICAL ENGINEERING	SAL-RETAIL SALESPERSONS	2014	6173.51524438251	0.326232287485255
ELECTRICAL ENGINEERING	SAL-SALES REPRESENTATIVES, SERVICES, ALL OTHER	3205	4083.18793600768	0.784925908439491
ELECTRICAL ENGINEERING	SAL-SALES REPRESENTATIVES, WHOLESALE AND MANUFACTURING	6668	9142.17908596218	0.729366591630076
ELECTRICAL ENGINEERING	SAL-SECURITIES, COMMODITIES, AND FINANCIAL SERVICES SALES	756	2802.08778715542	0.269798827668945
MECHANICAL ENGINEERING	BUS-HUMAN RESOURCES WORKERS	859	3750.55449119242	0.229032800887769
MECHANICAL ENGINEERING	BUS-MANAGEMENT ANALYSTS	7308	5326.7054506231	1.37195496686327
MECHANICAL ENGINEERING	BUS-MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	2750	2095.57717081623	1.3122876304903
MECHANICAL ENGINEERING	CMM-COMPUTER OCCUPATIONS, ALL OTHER	1160	1965.8094570136	0.590087709600419
MECHANICAL ENGINEERING	CMM-COMPUTER PROGRAMMERS	4463	3808.58206424591	1.17182718521352
MECHANICAL ENGINEERING	CMM-COMPUTER SUPPORT SPECIALISTS	1853	2517.90753319836	0.735928534137326
MECHANICAL ENGINEERING	CMM-COMPUTER SYSTEMS ANALYSTS	5253	4064.71025323167	1.29234303867627
MECHANICAL ENGINEERING	CMM-SOFTWARE DEVELOPERS, APPLICATIONS AND SYSTEMS SOFTWARE	16795	10253.9696571975	1.63790225263747
MECHANICAL ENGINEERING	CMS-CLERGY	1124	3252.13610074302	0.345618991696933
MECHANICAL ENGINEERING	CMS-COUNSELORS	146	4637.94157017906	0.0314794823933849
MECHANICAL ENGINEERING	CMS-SOCIAL WORKERS	538	6218.04325414401	0.0865223958745302
MECHANICAL ENGINEERING	EDU-ELEMENTARY AND MIDDLE SCHOOL TEACHERS	1975	28688.2175604978	0.0688435939191801
MECHANICAL ENGINEERING	EDU-OTHER TEACHERS AND INSTRUCTORS	656	2615.42144829006	0.250819997071175
MECHANICAL ENGINEERING	EDU-POSTSECONDARY TEACHERS	6795	9659.50058296538	0.703452517201878
MECHANICAL ENGINEERING	EDU-SECONDARY SCHOOL TEACHERS	1077	7001.49910358384	0.153824200227166
MECHANICAL ENGINEERING	ENG-CIVIL ENGINEERS	14313	2993.43680531433	4.78146055216189
MECHANICAL ENGINEERING	ENG-ELECTRICAL AND ELECTRONICS ENGINEERS	8679	2299.0290326785	3.77507194412786
MECHANICAL ENGINEERING	ENG-MECHANICAL ENGINEERS	48498	1977.47350087666	24.5252338291763
MECHANICAL ENGINEERING	ENG-MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS	40883	4552.50976503871	8.98032120962455
MECHANICAL ENGINEERING	ENT-DESIGNERS	3559	3729.10770086357	0.954383805856781
MECHANICAL ENGINEERING	FIN-ACCOUNTANTS AND AUDITORS	1823	8443.30452554521	0.215910724821605
MECHANICAL ENGINEERING	FIN-CREDIT COUNSELORS AND LOAN OFFICERS	249	1761.68868941008	0.141341657863161
MECHANICAL ENGINEERING	FIN-PERSONAL FINANCIAL ADVISORS	1197	2775.4989534931	0.431273807000906
MECHANICAL ENGINEERING	LGL-LAWYERS, AND JUDGES, MAGISTRATES, AND OTHER JUDICIAL	4148	10669.2974126009	0.388779114461748
MECHANICAL ENGINEERING	MED-PHARMACISTS	178	2327.81288285669	0.076466627240914
MECHANICAL ENGINEERING	MED-PHYSICAL THERAPISTS	68	1677.76192218754	0.0405301843490039
MECHANICAL ENGINEERING	MED-PHYSICIANS AND SURGEONS	1832	8265.06204880632	0.221655928192891
MECHANICAL ENGINEERING	MED-REGISTERED NURSES	289	13033.2103021807	0.0221741223612148
MECHANICAL ENGINEERING	MGR-ARCHITECTURAL AND ENGINEERING MANAGERS	18194	1707.15196819374	10.6575163424087
MECHANICAL ENGINEERING	MGR-CHIEF EXECUTIVES AND LEGISLATORS	8046	6748.69453999992	1.19223057916029
MECHANICAL ENGINEERING	MGR-COMPUTER AND INFORMATION SYSTEMS MANAGERS	5496	4848.60507206419	1.13352189306278
MECHANICAL ENGINEERING	MGR-CONSTRUCTION MANAGERS	5277	2509.75524447687	2.10259546687388
MECHANICAL ENGINEERING	MGR-EDUCATION ADMINISTRATORS	1247	6632.95294345914	0.188000730689592
MECHANICAL ENGINEERING	MGR-FINANCIAL MANAGERS	2457	6462.73733561526	0.380179461489145
MECHANICAL ENGINEERING	MGR-FOOD SERVICE MANAGERS	1118	2085.96165078575	0.53596383211497
MECHANICAL ENGINEERING	MGR-GENERAL AND OPERATIONS MANAGERS	7818	5850.29141958705	1.33634368602989
MECHANICAL ENGINEERING	MGR-HUMAN RESOURCES MANAGERS	1047	2140.54017861092	0.489128870582303
MECHANICAL ENGINEERING	MGR-MARKETING AND SALES MANAGERS	5210	6504.9411072273	0.800929618595846
MECHANICAL ENGINEERING	MGR-MEDICAL AND HEALTH SERVICES MANAGERS	611	3651.41011835642	0.167332614029953
MECHANICAL ENGINEERING	MGR-MISCELLANEOUS MANAGERS, INCLUDING FUNERAL SERVICE	37577	19866.7722581018	1.89144967847889
MECHANICAL ENGINEERING	MGR-PROPERTY, REAL ESTATE, AND COMMUNITY ASSOCIATION	525	1919.38321790992	0.273525367472833
MECHANICAL ENGINEERING	MGR-SOCIAL AND COMMUNITY SERVICE MANAGERS	389	2237.65693091875	0.173842555856086
MECHANICAL ENGINEERING	OFF-CUSTOMER SERVICE REPRESENTATIVES	1728	4481.18769037786	0.385612056310521
MECHANICAL ENGINEERING	OFF-FIRST-LINE SUPERVISORS OF OFFICE AND ADMINISTRATIVE	1732	4329.24157059189	0.400070075037001
MECHANICAL ENGINEERING	OFF-SECRETARIES AND ADMINISTRATIVE ASSISTANTS	451	4875.31949510539	0.0925067578551076
MECHANICAL ENGINEERING	PRT-POLICE OFFICERS	456	3074.18627026593	0.148331935644405
MECHANICAL ENGINEERING	SAL-FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS	3185	4836.58567202609	0.658522399059618
MECHANICAL ENGINEERING	SAL-FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS	3794	7153.8841927625	0.530341266054928
MECHANICAL ENGINEERING	SAL-INSURANCE SALES AGENTS	529	2519.76792729121	0.209939968784618
MECHANICAL ENGINEERING	SAL-REAL ESTATE BROKERS AND SALES AGENTS	840	2654.55243415322	0.316437524153842
MECHANICAL ENGINEERING	SAL-RETAIL SALESPERSONS	1692	4882.94920121653	0.346511898911104
MECHANICAL ENGINEERING	SAL-SALES REPRESENTATIVES, SERVICES, ALL OTHER	2006	3229.60233858464	0.621129101881664
MECHANICAL ENGINEERING	SAL-SALES REPRESENTATIVES, WHOLESALE AND MANUFACTURING	7205	7231.01738605047	0.996401974347253
MECHANICAL ENGINEERING	SAL-SECURITIES, COMMODITIES, AND FINANCIAL SERVICES SALES	578	2216.31465711197	0.260793294014117
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	BUS-HUMAN RESOURCES WORKERS	1533	1067.78648074681	1.43568028593865
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	BUS-MANAGEMENT ANALYSTS	1648	1516.51817896595	1.08669979882714
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	BUS-MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	627	596.612841544879	1.05093279316019
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	CMM-COMPUTER OCCUPATIONS, ALL OTHER	192	559.66784827488	0.343060621745238
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	CMM-COMPUTER PROGRAMMERS	248	1084.30698675801	0.22871751545335
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	CMM-COMPUTER SUPPORT SPECIALISTS	605	716.850703018308	0.843969319486806
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	CMM-COMPUTER SYSTEMS ANALYSTS	1287	1157.22692917703	1.11214141976048
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	CMM-SOFTWARE DEVELOPERS, APPLICATIONS AND SYSTEMS SOFTWARE	956	2919.31505052268	0.327474076437497
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	CMS-CLERGY	796	925.886284301925	0.859716807016044
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	CMS-COUNSELORS	1616	1320.42643794687	1.2238470493765
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	CMS-SOCIAL WORKERS	1264	1770.28291125106	0.714010168638372
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	EDU-ELEMENTARY AND MIDDLE SCHOOL TEACHERS	14194	8167.56320692293	1.7378500343859
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	EDU-OTHER TEACHERS AND INSTRUCTORS	809	744.613008689143	1.08647040886944
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	EDU-POSTSECONDARY TEACHERS	7729	2750.0691317718	2.81047480250811
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	EDU-SECONDARY SCHOOL TEACHERS	7459	1993.33354716594	3.7419728427312
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	EDU-SPECIAL EDUCATION TEACHERS	394	546.99776279295	0.720295450548556
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	ENG-CIVIL ENGINEERS	43	852.234345398977	0.0504556055880022
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	ENG-ELECTRICAL AND ELECTRONICS ENGINEERS	44	654.535782829817	0.0672232155280657
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	ENG-MECHANICAL ENGINEERS	37	562.988612811713	0.0657206898292529
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	ENG-MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS	36	1296.10392063139	0.0277755505765793
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	ENT-DESIGNERS	585	1061.6805588565	0.551013198009467
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	FIN-ACCOUNTANTS AND AUDITORS	2051	2403.81694130224	0.853226368763712
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	FIN-CREDIT COUNSELORS AND LOAN OFFICERS	325	501.554468880303	0.647985453555118
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	FIN-PERSONAL FINANCIAL ADVISORS	648	790.187228802166	0.820058811861962
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	LGL-LAWYERS, AND JUDGES, MAGISTRATES, AND OTHER JUDICIAL	5782	3037.55926303583	1.90350195644292
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	MED-PHARMACISTS	174	662.730572735227	0.262550132977668
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	MED-PHYSICAL THERAPISTS	75	477.660437311514	0.157015306568267
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	MED-PHYSICIANS AND SURGEONS	2925	2353.07113627433	1.24305634237273
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	MED-REGISTERED NURSES	1202	3710.56754250064	0.323939663200402
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	MGR-CHIEF EXECUTIVES AND LEGISLATORS	1225	1921.35984410419	0.637569273532488
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	MGR-COMPUTER AND INFORMATION SYSTEMS MANAGERS	351	1380.40254010135	0.254273655548496
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	MGR-CONSTRUCTION MANAGERS	376	714.529738557081	0.526220225290123
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	MGR-EDUCATION ADMINISTRATORS	2998	1888.40809994568	1.58758056592017
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	MGR-FINANCIAL MANAGERS	1542	1839.94755223344	0.838067366718266
FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES	MGR-FOOD SERVICE MANAGERS	671	593.875293718816	1.12986683752785
